Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:5020
,,ICD 10 - WHO:M80079D,"Age-rel osteopor w crnt path fx, unsp ank/ft, 7thD (M80079D)","Age-rel osteopor w crnt path fx, unsp ank/ft, 7thD",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M80079G,"Age-rel osteopor w crnt path fx, unsp ank/ft, 7thG (M80079G)","Age-rel osteopor w crnt path fx, unsp ank/ft, 7thG",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M80079K,"Age-rel osteopor w crnt path fx, unsp ank/ft, 7thK (M80079K)","Age-rel osteopor w crnt path fx, unsp ank/ft, 7thK",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M80079P,"Age-rel osteopor w crnt path fx, unsp ank/ft, 7thP (M80079P)","Age-rel osteopor w crnt path fx, unsp ank/ft, 7thP",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M80079S,"Age-rel osteopor w current path fx, unsp ank/ft, sequela (M80079S)","Age-rel osteopor w current path fx, unsp ank/ft, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M8008XA,"Age-rel osteopor w current path fracture, vertebra(e), init (M8008XA)","Age-rel osteopor w current path fracture, vertebra(e), init",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M8008XD,"Age-rel osteopor w crnt path fx, verteb, 7thD (M8008XD)","Age-rel osteopor w crnt path fx, verteb, 7thD",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M8008XG,"Age-rel osteopor w crnt path fx, verteb, 7thG (M8008XG)","Age-rel osteopor w crnt path fx, verteb, 7thG",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M8008XK,"Age-rel osteopor w crnt path fx, verteb, 7thK (M8008XK)","Age-rel osteopor w crnt path fx, verteb, 7thK",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M8008XP,"Age-rel osteopor w crnt path fx, verteb, 7thP (M8008XP)","Age-rel osteopor w crnt path fx, verteb, 7thP",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M8008XS,"Age-rel osteopor w current path fracture, verteb, sequela (M8008XS)","Age-rel osteopor w current path fracture, verteb, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M810,Age-related osteoporosis w/o current pathological fracture (M810),Age-related osteoporosis w/o current pathological fracture,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M831,Senile osteomalacia (M831),Senile osteomalacia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M832,Adult osteomalacia due to malabsorption (M832),Adult osteomalacia due to malabsorption,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M833,Adult osteomalacia due to malnutrition (M833),Adult osteomalacia due to malnutrition,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M835,Other drug-induced osteomalacia in adults (M835),Other drug-induced osteomalacia in adults,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M838,Other adult osteomalacia (M838),Other adult osteomalacia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M839,"Adult osteomalacia, unspecified (M839)","Adult osteomalacia, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M931,Kienbock's disease of adults (M931),Kienbock's disease of adults,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M961,"Postlaminectomy syndrome, not elsewhere classified (M961)","Postlaminectomy syndrome, not elsewhere classified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9922,Subluxation stenosis of neural canal of thoracic region (M9922),Subluxation stenosis of neural canal of thoracic region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9923,Subluxation stenosis of neural canal of lumbar region (M9923),Subluxation stenosis of neural canal of lumbar region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9924,Subluxation stenosis of neural canal of sacral region (M9924),Subluxation stenosis of neural canal of sacral region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9925,Subluxation stenosis of neural canal of pelvic region (M9925),Subluxation stenosis of neural canal of pelvic region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9926,Subluxation stenosis of neural canal of lower extremity (M9926),Subluxation stenosis of neural canal of lower extremity,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9927,Subluxation stenosis of neural canal of upper extremity (M9927),Subluxation stenosis of neural canal of upper extremity,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9928,Subluxation stenosis of neural canal of rib cage (M9928),Subluxation stenosis of neural canal of rib cage,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9929,Sublux stenosis of neural canal of abdomen and oth regions (M9929),Sublux stenosis of neural canal of abdomen and oth regions,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9932,Osseous stenosis of neural canal of thoracic region (M9932),Osseous stenosis of neural canal of thoracic region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9933,Osseous stenosis of neural canal of lumbar region (M9933),Osseous stenosis of neural canal of lumbar region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9934,Osseous stenosis of neural canal of sacral region (M9934),Osseous stenosis of neural canal of sacral region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9935,Osseous stenosis of neural canal of pelvic region (M9935),Osseous stenosis of neural canal of pelvic region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9936,Osseous stenosis of neural canal of lower extremity (M9936),Osseous stenosis of neural canal of lower extremity,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9937,Osseous stenosis of neural canal of upper extremity (M9937),Osseous stenosis of neural canal of upper extremity,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9938,Osseous stenosis of neural canal of rib cage (M9938),Osseous stenosis of neural canal of rib cage,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9939,Osseous stenosis of neural canal of abdomen and oth regions (M9939),Osseous stenosis of neural canal of abdomen and oth regions,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9942,Connective tiss stenosis of neural canal of thoracic region (M9942),Connective tiss stenosis of neural canal of thoracic region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9943,Connective tissue stenosis of neural canal of lumbar region (M9943),Connective tissue stenosis of neural canal of lumbar region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9944,Connective tissue stenosis of neural canal of sacral region (M9944),Connective tissue stenosis of neural canal of sacral region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9945,Connective tissue stenosis of neural canal of pelvic region (M9945),Connective tissue stenosis of neural canal of pelvic region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9946,Connective tiss stenosis of neural canal of lower extremity (M9946),Connective tiss stenosis of neural canal of lower extremity,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9947,Connective tiss stenosis of neural canal of upper extremity (M9947),Connective tiss stenosis of neural canal of upper extremity,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9948,Connective tissue stenosis of neural canal of rib cage (M9948),Connective tissue stenosis of neural canal of rib cage,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9949,Conn tiss stenos of neural canal of abdomen and oth regions (M9949),Conn tiss stenos of neural canal of abdomen and oth regions,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9952,Intvrt disc stenosis of neural canal of thoracic region (M9952),Intvrt disc stenosis of neural canal of thoracic region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9953,Intvrt disc stenosis of neural canal of lumbar region (M9953),Intvrt disc stenosis of neural canal of lumbar region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9954,Intvrt disc stenosis of neural canal of sacral region (M9954),Intvrt disc stenosis of neural canal of sacral region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9955,Intvrt disc stenosis of neural canal of pelvic region (M9955),Intvrt disc stenosis of neural canal of pelvic region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9956,Intervertebral disc stenosis of neural canal of low extrm (M9956),Intervertebral disc stenosis of neural canal of low extrm,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9957,Intervertebral disc stenosis of neural canal of up extrem (M9957),Intervertebral disc stenosis of neural canal of up extrem,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9958,Intervertebral disc stenosis of neural canal of rib cage (M9958),Intervertebral disc stenosis of neural canal of rib cage,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9959,Intvrt disc stenos of neural canal of abd and oth regions (M9959),Intvrt disc stenos of neural canal of abd and oth regions,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9962,Osseous and sublux stenos of intvrt foramin of thor region (M9962),Osseous and sublux stenos of intvrt foramin of thor region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9963,Osseous and sublux stenos of intvrt foramin of lumbar region (M9963),Osseous and sublux stenos of intvrt foramin of lumbar region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9964,Osseous and sublux stenos of intvrt foramin of sacral region (M9964),Osseous and sublux stenos of intvrt foramin of sacral region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9965,Osseous and sublux stenos of intvrt foramin of pelvic region (M9965),Osseous and sublux stenos of intvrt foramin of pelvic region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9966,Osseous and sublux stenosis of intvrt foramina of low extrm (M9966),Osseous and sublux stenosis of intvrt foramina of low extrm,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9967,Osseous and sublux stenosis of intvrt foramina of up extrem (M9967),Osseous and sublux stenosis of intvrt foramina of up extrem,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9968,Osseous and sublux stenosis of intvrt foramina of rib cage (M9968),Osseous and sublux stenosis of intvrt foramina of rib cage,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9969,Osseous & sublux stenos of intvrt foramin of abd and oth rgn (M9969),Osseous & sublux stenos of intvrt foramin of abd and oth rgn,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9972,Conn tiss and disc stenos of intvrt foramin of thor region (M9972),Conn tiss and disc stenos of intvrt foramin of thor region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9973,Conn tiss and disc stenos of intvrt foramin of lumbar region (M9973),Conn tiss and disc stenos of intvrt foramin of lumbar region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9974,Conn tiss and disc stenos of intvrt foramin of sacral region (M9974),Conn tiss and disc stenos of intvrt foramin of sacral region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9975,Conn tiss and disc stenos of intvrt foramin of pelvic region (M9975),Conn tiss and disc stenos of intvrt foramin of pelvic region,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9976,Conn tiss and disc stenosis of intvrt foramina of low extrm (M9976),Conn tiss and disc stenosis of intvrt foramina of low extrm,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9977,Conn tiss and disc stenosis of intvrt foramina of up extrem (M9977),Conn tiss and disc stenosis of intvrt foramina of up extrem,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9978,Conn tiss and disc stenosis of intvrt foramina of rib cage (M9978),Conn tiss and disc stenosis of intvrt foramina of rib cage,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:M9979,Conn tiss & disc stenos of intvrt foramin of abd and oth rgn (M9979),Conn tiss & disc stenos of intvrt foramin of abd and oth rgn,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N400,Enlarged prostate without lower urinary tract symptoms (N400),Enlarged prostate without lower urinary tract symptoms,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N401,Enlarged prostate with lower urinary tract symptoms (N401),Enlarged prostate with lower urinary tract symptoms,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N402,Nodular prostate without lower urinary tract symptoms (N402),Nodular prostate without lower urinary tract symptoms,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N403,Nodular prostate with lower urinary tract symptoms (N403),Nodular prostate with lower urinary tract symptoms,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N410,Acute prostatitis (N410),Acute prostatitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N411,Chronic prostatitis (N411),Chronic prostatitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N412,Abscess of prostate (N412),Abscess of prostate,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N413,Prostatocystitis (N413),Prostatocystitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N414,Granulomatous prostatitis (N414),Granulomatous prostatitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N418,Other inflammatory diseases of prostate (N418),Other inflammatory diseases of prostate,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N419,"Inflammatory disease of prostate, unspecified (N419)","Inflammatory disease of prostate, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N420,Calculus of prostate (N420),Calculus of prostate,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N421,Congestion and hemorrhage of prostate (N421),Congestion and hemorrhage of prostate,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N4281,Prostatodynia syndrome (N4281),Prostatodynia syndrome,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N4282,Prostatosis syndrome (N4282),Prostatosis syndrome,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N4283,Cyst of prostate (N4283),Cyst of prostate,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N4289,Other specified disorders of prostate (N4289),Other specified disorders of prostate,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N429,"Disorder of prostate, unspecified (N429)","Disorder of prostate, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N4601,Organic azoospermia (N4601),Organic azoospermia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N46021,Azoospermia due to drug therapy (N46021),Azoospermia due to drug therapy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N46022,Azoospermia due to infection (N46022),Azoospermia due to infection,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N46023,Azoospermia due to obstruction of efferent ducts (N46023),Azoospermia due to obstruction of efferent ducts,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N46024,Azoospermia due to radiation (N46024),Azoospermia due to radiation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N46025,Azoospermia due to systemic disease (N46025),Azoospermia due to systemic disease,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N46029,Azoospermia due to other extratesticular causes (N46029),Azoospermia due to other extratesticular causes,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N4611,Organic oligospermia (N4611),Organic oligospermia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N46121,Oligospermia due to drug therapy (N46121),Oligospermia due to drug therapy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N46122,Oligospermia due to infection (N46122),Oligospermia due to infection,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N46123,Oligospermia due to obstruction of efferent ducts (N46123),Oligospermia due to obstruction of efferent ducts,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N46124,Oligospermia due to radiation (N46124),Oligospermia due to radiation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N46125,Oligospermia due to systemic disease (N46125),Oligospermia due to systemic disease,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N46129,Oligospermia due to other extratesticular causes (N46129),Oligospermia due to other extratesticular causes,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N468,Other male infertility (N468),Other male infertility,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N469,"Male infertility, unspecified (N469)","Male infertility, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N486,Induration penis plastica (N486),Induration penis plastica,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N5201,Erectile dysfunction due to arterial insufficiency (N5201),Erectile dysfunction due to arterial insufficiency,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N5202,Corporo-venous occlusive erectile dysfunction (N5202),Corporo-venous occlusive erectile dysfunction,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N5203,Comb artrl insuff & corporo-venous occlusv erectile dysfnct (N5203),Comb artrl insuff & corporo-venous occlusv erectile dysfnct,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N521,Erectile dysfunction due to diseases classified elsewhere (N521),Erectile dysfunction due to diseases classified elsewhere,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N522,Drug-induced erectile dysfunction (N522),Drug-induced erectile dysfunction,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N5231,Erectile dysfunction following radical prostatectomy (N5231),Erectile dysfunction following radical prostatectomy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N5232,Erectile dysfunction following radical cystectomy (N5232),Erectile dysfunction following radical cystectomy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N5233,Erectile dysfunction following urethral surgery (N5233),Erectile dysfunction following urethral surgery,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N5234,Erectile dysfunction following simple prostatectomy (N5234),Erectile dysfunction following simple prostatectomy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N5239,Other post-surgical erectile dysfunction (N5239),Other post-surgical erectile dysfunction,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N528,Other male erectile dysfunction (N528),Other male erectile dysfunction,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N529,"Male erectile dysfunction, unspecified (N529)","Male erectile dysfunction, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N5311,Retarded ejaculation (N5311),Retarded ejaculation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N5313,Anejaculatory orgasm (N5313),Anejaculatory orgasm,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N5314,Retrograde ejaculation (N5314),Retrograde ejaculation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N5319,Other ejaculatory dysfunction (N5319),Other ejaculatory dysfunction,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N6011,Diffuse cystic mastopathy of right breast (N6011),Diffuse cystic mastopathy of right breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N6012,Diffuse cystic mastopathy of left breast (N6012),Diffuse cystic mastopathy of left breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N6019,Diffuse cystic mastopathy of unspecified breast (N6019),Diffuse cystic mastopathy of unspecified breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N6481,Ptosis of breast (N6481),Ptosis of breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N6482,Hypoplasia of breast (N6482),Hypoplasia of breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N650,Deformity of reconstructed breast (N650),Deformity of reconstructed breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N651,Disproportion of reconstructed breast (N651),Disproportion of reconstructed breast,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R4181,Age-related cognitive decline (R4181),Age-related cognitive decline,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R54,Age-related physical debility (R54),Age-related physical debility,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R627,Adult failure to thrive (R627),Adult failure to thrive,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R6882,Decreased libido (R6882),Decreased libido,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R972,Elevated prostate specific antigen [PSA] (R972),Elevated prostate specific antigen [PSA],,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7401XA,"Adult neglect or abandonment, confirmed, initial encounter (T7401XA)","Adult neglect or abandonment, confirmed, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7401XD,"Adult neglect or abandonment, confirmed, subs encntr (T7401XD)","Adult neglect or abandonment, confirmed, subs encntr",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7401XS,"Adult neglect or abandonment, confirmed, sequela (T7401XS)","Adult neglect or abandonment, confirmed, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7411XA,"Adult physical abuse, confirmed, initial encounter (T7411XA)","Adult physical abuse, confirmed, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7411XD,"Adult physical abuse, confirmed, subsequent encounter (T7411XD)","Adult physical abuse, confirmed, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7411XS,"Adult physical abuse, confirmed, sequela (T7411XS)","Adult physical abuse, confirmed, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7421XA,"Adult sexual abuse, confirmed, initial encounter (T7421XA)","Adult sexual abuse, confirmed, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7421XD,"Adult sexual abuse, confirmed, subsequent encounter (T7421XD)","Adult sexual abuse, confirmed, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7421XS,"Adult sexual abuse, confirmed, sequela (T7421XS)","Adult sexual abuse, confirmed, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7431XA,"Adult psychological abuse, confirmed, initial encounter (T7431XA)","Adult psychological abuse, confirmed, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7431XD,"Adult psychological abuse, confirmed, subsequent encounter (T7431XD)","Adult psychological abuse, confirmed, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7431XS,"Adult psychological abuse, confirmed, sequela (T7431XS)","Adult psychological abuse, confirmed, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7491XA,"Unspecified adult maltreatment, confirmed, initial encounter (T7491XA)","Unspecified adult maltreatment, confirmed, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7491XD,"Unspecified adult maltreatment, confirmed, subs encntr (T7491XD)","Unspecified adult maltreatment, confirmed, subs encntr",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7491XS,"Unspecified adult maltreatment, confirmed, sequela (T7491XS)","Unspecified adult maltreatment, confirmed, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7601XA,"Adult neglect or abandonment, suspected, initial encounter (T7601XA)","Adult neglect or abandonment, suspected, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7601XD,"Adult neglect or abandonment, suspected, subs encntr (T7601XD)","Adult neglect or abandonment, suspected, subs encntr",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7601XS,"Adult neglect or abandonment, suspected, sequela (T7601XS)","Adult neglect or abandonment, suspected, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7611XA,"Adult physical abuse, suspected, initial encounter (T7611XA)","Adult physical abuse, suspected, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7611XD,"Adult physical abuse, suspected, subsequent encounter (T7611XD)","Adult physical abuse, suspected, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7611XS,"Adult physical abuse, suspected, sequela (T7611XS)","Adult physical abuse, suspected, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7621XA,"Adult sexual abuse, suspected, initial encounter (T7621XA)","Adult sexual abuse, suspected, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7621XD,"Adult sexual abuse, suspected, subsequent encounter (T7621XD)","Adult sexual abuse, suspected, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7621XS,"Adult sexual abuse, suspected, sequela (T7621XS)","Adult sexual abuse, suspected, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7631XA,"Adult psychological abuse, suspected, initial encounter (T7631XA)","Adult psychological abuse, suspected, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7631XD,"Adult psychological abuse, suspected, subsequent encounter (T7631XD)","Adult psychological abuse, suspected, subsequent encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7631XS,"Adult psychological abuse, suspected, sequela (T7631XS)","Adult psychological abuse, suspected, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7691XA,"Unspecified adult maltreatment, suspected, initial encounter (T7691XA)","Unspecified adult maltreatment, suspected, initial encounter",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7691XD,"Unspecified adult maltreatment, suspected, subs encntr (T7691XD)","Unspecified adult maltreatment, suspected, subs encntr",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:T7691XS,"Unspecified adult maltreatment, suspected, sequela (T7691XS)","Unspecified adult maltreatment, suspected, sequela",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z0000,Encntr for general adult medical exam w/o abnormal findings (Z0000),Encntr for general adult medical exam w/o abnormal findings,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z0001,Encounter for general adult medical exam w abnormal findings (Z0001),Encounter for general adult medical exam w abnormal findings,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z0441,Encounter for exam and obs following alleged adult rape (Z0441),Encounter for exam and obs following alleged adult rape,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z0471,Encntr for exam and obs fol alleged adult physical abuse (Z0471),Encntr for exam and obs fol alleged adult physical abuse,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z31441,Encntr for testing of male prtnr of pt w recur preg loss (Z31441),Encntr for testing of male prtnr of pt w recur preg loss,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z31448,Encounter for oth genetic testing of male for pro mgmt (Z31448),Encounter for oth genetic testing of male for pro mgmt,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z421,Encounter for breast reconstruction following mastectomy (Z421),Encounter for breast reconstruction following mastectomy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z561,Change of job (Z561),Change of job,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z5682,Military deployment status (Z5682),Military deployment status,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z655,"Exposure to disaster, war and other hostilities (Z655)","Exposure to disaster, war and other hostilities",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z681,"Body mass index (BMI) 19 or less, adult (Z681)","Body mass index (BMI) 19 or less, adult",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6820,"Body mass index (BMI) 20.0-20.9, adult (Z6820)","Body mass index (BMI) 20.0-20.9, adult",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6821,"Body mass index (BMI) 21.0-21.9, adult (Z6821)","Body mass index (BMI) 21.0-21.9, adult",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6822,"Body mass index (BMI) 22.0-22.9, adult (Z6822)","Body mass index (BMI) 22.0-22.9, adult",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6823,"Body mass index (BMI) 23.0-23.9, adult (Z6823)","Body mass index (BMI) 23.0-23.9, adult",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6824,"Body mass index (BMI) 24.0-24.9, adult (Z6824)","Body mass index (BMI) 24.0-24.9, adult",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6825,"Body mass index (BMI) 25.0-25.9, adult (Z6825)","Body mass index (BMI) 25.0-25.9, adult",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6826,"Body mass index (BMI) 26.0-26.9, adult (Z6826)","Body mass index (BMI) 26.0-26.9, adult",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6827,"Body mass index (BMI) 27.0-27.9, adult (Z6827)","Body mass index (BMI) 27.0-27.9, adult",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Z6828,"Body mass index (BMI) 28.0-28.9, adult (Z6828)","Body mass index (BMI) 28.0-28.9, adult",,Diagnosis,N/A,,,,
