Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:5060
,,ICD 10 - WHO:O6023X4,"Term delivery with preterm labor, third trimester, fetus 4 (O6023X4)","Term delivery with preterm labor, third trimester, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6023X5,"Term delivery with preterm labor, third trimester, fetus 5 (O6023X5)","Term delivery with preterm labor, third trimester, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6023X9,"Term delivery with preterm labor, third trimester, oth fetus (O6023X9)","Term delivery with preterm labor, third trimester, oth fetus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O610,Failed medical induction of labor (O610),Failed medical induction of labor,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O611,Failed instrumental induction of labor (O611),Failed instrumental induction of labor,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O618,Other failed induction of labor (O618),Other failed induction of labor,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O619,"Failed induction of labor, unspecified (O619)","Failed induction of labor, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O620,Primary inadequate contractions (O620),Primary inadequate contractions,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O621,Secondary uterine inertia (O621),Secondary uterine inertia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O622,Other uterine inertia (O622),Other uterine inertia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O623,Precipitate labor (O623),Precipitate labor,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O624,"Hypertonic, incoordinate, and prolonged uterine contractions (O624)","Hypertonic, incoordinate, and prolonged uterine contractions",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O628,Other abnormalities of forces of labor (O628),Other abnormalities of forces of labor,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O629,"Abnormality of forces of labor, unspecified (O629)","Abnormality of forces of labor, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O630,Prolonged first stage (of labor) (O630),Prolonged first stage (of labor),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O631,Prolonged second stage (of labor) (O631),Prolonged second stage (of labor),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O632,"Delayed delivery of second twin, triplet, etc. (O632)","Delayed delivery of second twin, triplet, etc.",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O639,"Long labor, unspecified (O639)","Long labor, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O640XX0,"Obstructed labor due to incmpl rotation of fetal head, unsp (O640XX0)","Obstructed labor due to incmpl rotation of fetal head, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O640XX1,"Obst labor due to incmpl rotation of fetal head, fetus 1 (O640XX1)","Obst labor due to incmpl rotation of fetal head, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O640XX2,"Obst labor due to incmpl rotation of fetal head, fetus 2 (O640XX2)","Obst labor due to incmpl rotation of fetal head, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O640XX3,"Obst labor due to incmpl rotation of fetal head, fetus 3 (O640XX3)","Obst labor due to incmpl rotation of fetal head, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O640XX4,"Obst labor due to incmpl rotation of fetal head, fetus 4 (O640XX4)","Obst labor due to incmpl rotation of fetal head, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O640XX5,"Obst labor due to incmpl rotation of fetal head, fetus 5 (O640XX5)","Obst labor due to incmpl rotation of fetal head, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O640XX9,"Obstructed labor due to incmpl rotation of fetal head, oth (O640XX9)","Obstructed labor due to incmpl rotation of fetal head, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O641XX0,"Obstructed labor due to breech presentation, unsp (O641XX0)","Obstructed labor due to breech presentation, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O641XX1,"Obstructed labor due to breech presentation, fetus 1 (O641XX1)","Obstructed labor due to breech presentation, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O641XX2,"Obstructed labor due to breech presentation, fetus 2 (O641XX2)","Obstructed labor due to breech presentation, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O641XX3,"Obstructed labor due to breech presentation, fetus 3 (O641XX3)","Obstructed labor due to breech presentation, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O641XX4,"Obstructed labor due to breech presentation, fetus 4 (O641XX4)","Obstructed labor due to breech presentation, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O641XX5,"Obstructed labor due to breech presentation, fetus 5 (O641XX5)","Obstructed labor due to breech presentation, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O641XX9,"Obstructed labor due to breech presentation, other fetus (O641XX9)","Obstructed labor due to breech presentation, other fetus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O642XX0,"Obstructed labor due to face presentation, unsp (O642XX0)","Obstructed labor due to face presentation, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O642XX1,"Obstructed labor due to face presentation, fetus 1 (O642XX1)","Obstructed labor due to face presentation, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O642XX2,"Obstructed labor due to face presentation, fetus 2 (O642XX2)","Obstructed labor due to face presentation, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O642XX3,"Obstructed labor due to face presentation, fetus 3 (O642XX3)","Obstructed labor due to face presentation, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O642XX4,"Obstructed labor due to face presentation, fetus 4 (O642XX4)","Obstructed labor due to face presentation, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O642XX5,"Obstructed labor due to face presentation, fetus 5 (O642XX5)","Obstructed labor due to face presentation, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O642XX9,"Obstructed labor due to face presentation, other fetus (O642XX9)","Obstructed labor due to face presentation, other fetus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O643XX0,"Obstructed labor due to brow presentation, unsp (O643XX0)","Obstructed labor due to brow presentation, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O643XX1,"Obstructed labor due to brow presentation, fetus 1 (O643XX1)","Obstructed labor due to brow presentation, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O643XX2,"Obstructed labor due to brow presentation, fetus 2 (O643XX2)","Obstructed labor due to brow presentation, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O643XX3,"Obstructed labor due to brow presentation, fetus 3 (O643XX3)","Obstructed labor due to brow presentation, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O643XX4,"Obstructed labor due to brow presentation, fetus 4 (O643XX4)","Obstructed labor due to brow presentation, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O643XX5,"Obstructed labor due to brow presentation, fetus 5 (O643XX5)","Obstructed labor due to brow presentation, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O643XX9,"Obstructed labor due to brow presentation, other fetus (O643XX9)","Obstructed labor due to brow presentation, other fetus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O644XX0,"Obstructed labor due to shoulder presentation, unsp (O644XX0)","Obstructed labor due to shoulder presentation, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O644XX1,"Obstructed labor due to shoulder presentation, fetus 1 (O644XX1)","Obstructed labor due to shoulder presentation, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O644XX2,"Obstructed labor due to shoulder presentation, fetus 2 (O644XX2)","Obstructed labor due to shoulder presentation, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O644XX3,"Obstructed labor due to shoulder presentation, fetus 3 (O644XX3)","Obstructed labor due to shoulder presentation, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O644XX4,"Obstructed labor due to shoulder presentation, fetus 4 (O644XX4)","Obstructed labor due to shoulder presentation, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O644XX5,"Obstructed labor due to shoulder presentation, fetus 5 (O644XX5)","Obstructed labor due to shoulder presentation, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O644XX9,"Obstructed labor due to shoulder presentation, other fetus (O644XX9)","Obstructed labor due to shoulder presentation, other fetus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O645XX0,"Obstructed labor due to compound presentation, unsp (O645XX0)","Obstructed labor due to compound presentation, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O645XX1,"Obstructed labor due to compound presentation, fetus 1 (O645XX1)","Obstructed labor due to compound presentation, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O645XX2,"Obstructed labor due to compound presentation, fetus 2 (O645XX2)","Obstructed labor due to compound presentation, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O645XX3,"Obstructed labor due to compound presentation, fetus 3 (O645XX3)","Obstructed labor due to compound presentation, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O645XX4,"Obstructed labor due to compound presentation, fetus 4 (O645XX4)","Obstructed labor due to compound presentation, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O645XX5,"Obstructed labor due to compound presentation, fetus 5 (O645XX5)","Obstructed labor due to compound presentation, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O645XX9,"Obstructed labor due to compound presentation, other fetus (O645XX9)","Obstructed labor due to compound presentation, other fetus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O648XX0,"Obstructed labor due to oth malposition and malpresent, unsp (O648XX0)","Obstructed labor due to oth malposition and malpresent, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O648XX1,"Obstructed labor due to oth malpos and malpresent, fetus 1 (O648XX1)","Obstructed labor due to oth malpos and malpresent, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O648XX2,"Obstructed labor due to oth malpos and malpresent, fetus 2 (O648XX2)","Obstructed labor due to oth malpos and malpresent, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O648XX3,"Obstructed labor due to oth malpos and malpresent, fetus 3 (O648XX3)","Obstructed labor due to oth malpos and malpresent, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O648XX4,"Obstructed labor due to oth malpos and malpresent, fetus 4 (O648XX4)","Obstructed labor due to oth malpos and malpresent, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O648XX5,"Obstructed labor due to oth malpos and malpresent, fetus 5 (O648XX5)","Obstructed labor due to oth malpos and malpresent, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O648XX9,"Obstructed labor due to oth malposition and malpresent, oth (O648XX9)","Obstructed labor due to oth malposition and malpresent, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O649XX0,"Obstructed labor due to malpos and malpresent, unsp, unsp (O649XX0)","Obstructed labor due to malpos and malpresent, unsp, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O649XX1,"Obstructed labor due to malpos and malpresent, unsp, fetus 1 (O649XX1)","Obstructed labor due to malpos and malpresent, unsp, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O649XX2,"Obstructed labor due to malpos and malpresent, unsp, fetus 2 (O649XX2)","Obstructed labor due to malpos and malpresent, unsp, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O649XX3,"Obstructed labor due to malpos and malpresent, unsp, fetus 3 (O649XX3)","Obstructed labor due to malpos and malpresent, unsp, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O649XX4,"Obstructed labor due to malpos and malpresent, unsp, fetus 4 (O649XX4)","Obstructed labor due to malpos and malpresent, unsp, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O649XX5,"Obstructed labor due to malpos and malpresent, unsp, fetus 5 (O649XX5)","Obstructed labor due to malpos and malpresent, unsp, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O649XX9,"Obstructed labor due to malpos and malpresent, unsp, oth (O649XX9)","Obstructed labor due to malpos and malpresent, unsp, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O650,Obstructed labor due to deformed pelvis (O650),Obstructed labor due to deformed pelvis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O651,Obstructed labor due to generally contracted pelvis (O651),Obstructed labor due to generally contracted pelvis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O652,Obstructed labor due to pelvic inlet contraction (O652),Obstructed labor due to pelvic inlet contraction,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O653,Obst labor due to pelvic outlet and mid-cavity contrctn (O653),Obst labor due to pelvic outlet and mid-cavity contrctn,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O654,"Obstructed labor due to fetopelvic disproportion, unsp (O654)","Obstructed labor due to fetopelvic disproportion, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O655,Obstructed labor due to abnlt of maternal pelvic organs (O655),Obstructed labor due to abnlt of maternal pelvic organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O658,Obstructed labor due to other maternal pelvic abnormalities (O658),Obstructed labor due to other maternal pelvic abnormalities,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O659,"Obstructed labor due to maternal pelvic abnormality, unsp (O659)","Obstructed labor due to maternal pelvic abnormality, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O660,Obstructed labor due to shoulder dystocia (O660),Obstructed labor due to shoulder dystocia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O661,Obstructed labor due to locked twins (O661),Obstructed labor due to locked twins,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O662,Obstructed labor due to unusually large fetus (O662),Obstructed labor due to unusually large fetus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O663,Obstructed labor due to other abnormalities of fetus (O663),Obstructed labor due to other abnormalities of fetus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6640,"Failed trial of labor, unspecified (O6640)","Failed trial of labor, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6641,Failed attempt vaginal birth after previous cesarean del (O6641),Failed attempt vaginal birth after previous cesarean del,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O665,Attempted application of vacuum extractor and forceps (O665),Attempted application of vacuum extractor and forceps,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O666,Obstructed labor due to other multiple fetuses (O666),Obstructed labor due to other multiple fetuses,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O668,Other specified obstructed labor (O668),Other specified obstructed labor,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O669,"Obstructed labor, unspecified (O669)","Obstructed labor, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O670,Intrapartum hemorrhage with coagulation defect (O670),Intrapartum hemorrhage with coagulation defect,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O678,Other intrapartum hemorrhage (O678),Other intrapartum hemorrhage,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O679,"Intrapartum hemorrhage, unspecified (O679)","Intrapartum hemorrhage, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O68,Labor and delivery comp by abnlt of fetal acid-base balance (O68),Labor and delivery comp by abnlt of fetal acid-base balance,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O690XX0,"Labor and delivery complicated by prolapse of cord, unsp (O690XX0)","Labor and delivery complicated by prolapse of cord, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O690XX1,"Labor and delivery complicated by prolapse of cord, fetus 1 (O690XX1)","Labor and delivery complicated by prolapse of cord, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O690XX2,"Labor and delivery complicated by prolapse of cord, fetus 2 (O690XX2)","Labor and delivery complicated by prolapse of cord, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O690XX3,"Labor and delivery complicated by prolapse of cord, fetus 3 (O690XX3)","Labor and delivery complicated by prolapse of cord, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O690XX4,"Labor and delivery complicated by prolapse of cord, fetus 4 (O690XX4)","Labor and delivery complicated by prolapse of cord, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O690XX5,"Labor and delivery complicated by prolapse of cord, fetus 5 (O690XX5)","Labor and delivery complicated by prolapse of cord, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O690XX9,"Labor and delivery complicated by prolapse of cord, oth (O690XX9)","Labor and delivery complicated by prolapse of cord, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O691XX0,"Labor and delivery comp by cord around neck, w comprsn, unsp (O691XX0)","Labor and delivery comp by cord around neck, w comprsn, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O691XX1,"Labor and del comp by cord around neck, w comprsn, fetus 1 (O691XX1)","Labor and del comp by cord around neck, w comprsn, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O691XX2,"Labor and del comp by cord around neck, w comprsn, fetus 2 (O691XX2)","Labor and del comp by cord around neck, w comprsn, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O691XX3,"Labor and del comp by cord around neck, w comprsn, fetus 3 (O691XX3)","Labor and del comp by cord around neck, w comprsn, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O691XX4,"Labor and del comp by cord around neck, w comprsn, fetus 4 (O691XX4)","Labor and del comp by cord around neck, w comprsn, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O691XX5,"Labor and del comp by cord around neck, w comprsn, fetus 5 (O691XX5)","Labor and del comp by cord around neck, w comprsn, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O691XX9,"Labor and delivery comp by cord around neck, w comprsn, oth (O691XX9)","Labor and delivery comp by cord around neck, w comprsn, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O692XX0,"Labor and del comp by oth cord entangle, w comprsn, unsp (O692XX0)","Labor and del comp by oth cord entangle, w comprsn, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O692XX1,"Labor and del comp by oth cord entangle, w comprsn, fetus 1 (O692XX1)","Labor and del comp by oth cord entangle, w comprsn, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O692XX2,"Labor and del comp by oth cord entangle, w comprsn, fetus 2 (O692XX2)","Labor and del comp by oth cord entangle, w comprsn, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O692XX3,"Labor and del comp by oth cord entangle, w comprsn, fetus 3 (O692XX3)","Labor and del comp by oth cord entangle, w comprsn, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O692XX4,"Labor and del comp by oth cord entangle, w comprsn, fetus 4 (O692XX4)","Labor and del comp by oth cord entangle, w comprsn, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O692XX5,"Labor and del comp by oth cord entangle, w comprsn, fetus 5 (O692XX5)","Labor and del comp by oth cord entangle, w comprsn, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O692XX9,"Labor and delivery comp by oth cord entangle, w comprsn, oth (O692XX9)","Labor and delivery comp by oth cord entangle, w comprsn, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O693XX0,"Labor and delivery complicated by short cord, unsp (O693XX0)","Labor and delivery complicated by short cord, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O693XX1,"Labor and delivery complicated by short cord, fetus 1 (O693XX1)","Labor and delivery complicated by short cord, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O693XX2,"Labor and delivery complicated by short cord, fetus 2 (O693XX2)","Labor and delivery complicated by short cord, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O693XX3,"Labor and delivery complicated by short cord, fetus 3 (O693XX3)","Labor and delivery complicated by short cord, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O693XX4,"Labor and delivery complicated by short cord, fetus 4 (O693XX4)","Labor and delivery complicated by short cord, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O693XX5,"Labor and delivery complicated by short cord, fetus 5 (O693XX5)","Labor and delivery complicated by short cord, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O693XX9,"Labor and delivery complicated by short cord, other fetus (O693XX9)","Labor and delivery complicated by short cord, other fetus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O694XX0,"Labor and delivery complicated by vasa previa, unsp (O694XX0)","Labor and delivery complicated by vasa previa, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O694XX1,"Labor and delivery complicated by vasa previa, fetus 1 (O694XX1)","Labor and delivery complicated by vasa previa, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O694XX2,"Labor and delivery complicated by vasa previa, fetus 2 (O694XX2)","Labor and delivery complicated by vasa previa, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O694XX3,"Labor and delivery complicated by vasa previa, fetus 3 (O694XX3)","Labor and delivery complicated by vasa previa, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O694XX4,"Labor and delivery complicated by vasa previa, fetus 4 (O694XX4)","Labor and delivery complicated by vasa previa, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O694XX5,"Labor and delivery complicated by vasa previa, fetus 5 (O694XX5)","Labor and delivery complicated by vasa previa, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O694XX9,"Labor and delivery complicated by vasa previa, other fetus (O694XX9)","Labor and delivery complicated by vasa previa, other fetus",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O695XX0,"Labor and delivery comp by vascular lesion of cord, unsp (O695XX0)","Labor and delivery comp by vascular lesion of cord, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O695XX1,"Labor and delivery comp by vascular lesion of cord, fetus 1 (O695XX1)","Labor and delivery comp by vascular lesion of cord, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O695XX2,"Labor and delivery comp by vascular lesion of cord, fetus 2 (O695XX2)","Labor and delivery comp by vascular lesion of cord, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O695XX3,"Labor and delivery comp by vascular lesion of cord, fetus 3 (O695XX3)","Labor and delivery comp by vascular lesion of cord, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O695XX4,"Labor and delivery comp by vascular lesion of cord, fetus 4 (O695XX4)","Labor and delivery comp by vascular lesion of cord, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O695XX5,"Labor and delivery comp by vascular lesion of cord, fetus 5 (O695XX5)","Labor and delivery comp by vascular lesion of cord, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O695XX9,"Labor and delivery comp by vascular lesion of cord, oth (O695XX9)","Labor and delivery comp by vascular lesion of cord, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6981X0,"Labor and del comp by cord around neck, w/o comprsn, unsp (O6981X0)","Labor and del comp by cord around neck, w/o comprsn, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6981X1,"Labor and del comp by cord around neck, w/o comprsn, fetus 1 (O6981X1)","Labor and del comp by cord around neck, w/o comprsn, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6981X2,"Labor and del comp by cord around neck, w/o comprsn, fetus 2 (O6981X2)","Labor and del comp by cord around neck, w/o comprsn, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6981X3,"Labor and del comp by cord around neck, w/o comprsn, fetus 3 (O6981X3)","Labor and del comp by cord around neck, w/o comprsn, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6981X4,"Labor and del comp by cord around neck, w/o comprsn, fetus 4 (O6981X4)","Labor and del comp by cord around neck, w/o comprsn, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6981X5,"Labor and del comp by cord around neck, w/o comprsn, fetus 5 (O6981X5)","Labor and del comp by cord around neck, w/o comprsn, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6981X9,"Labor and del comp by cord around neck, w/o comprsn, oth (O6981X9)","Labor and del comp by cord around neck, w/o comprsn, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6982X0,"Labor and del comp by oth cord entangle, w/o comprsn, unsp (O6982X0)","Labor and del comp by oth cord entangle, w/o comprsn, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6982X1,"Labor and del comp by oth cord entangle, w/o comprsn, fts1 (O6982X1)","Labor and del comp by oth cord entangle, w/o comprsn, fts1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6982X2,"Labor and del comp by oth cord entangle, w/o comprsn, fts2 (O6982X2)","Labor and del comp by oth cord entangle, w/o comprsn, fts2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6982X3,"Labor and del comp by oth cord entangle, w/o comprsn, fts3 (O6982X3)","Labor and del comp by oth cord entangle, w/o comprsn, fts3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6982X4,"Labor and del comp by oth cord entangle, w/o comprsn, fts4 (O6982X4)","Labor and del comp by oth cord entangle, w/o comprsn, fts4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6982X5,"Labor and del comp by oth cord entangle, w/o comprsn, fts5 (O6982X5)","Labor and del comp by oth cord entangle, w/o comprsn, fts5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6982X9,"Labor and del comp by oth cord entangle, w/o comprsn, oth (O6982X9)","Labor and del comp by oth cord entangle, w/o comprsn, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6989X0,"Labor and delivery complicated by oth cord comp, unsp (O6989X0)","Labor and delivery complicated by oth cord comp, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6989X1,"Labor and delivery complicated by oth cord comp, fetus 1 (O6989X1)","Labor and delivery complicated by oth cord comp, fetus 1",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6989X2,"Labor and delivery complicated by oth cord comp, fetus 2 (O6989X2)","Labor and delivery complicated by oth cord comp, fetus 2",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6989X3,"Labor and delivery complicated by oth cord comp, fetus 3 (O6989X3)","Labor and delivery complicated by oth cord comp, fetus 3",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6989X4,"Labor and delivery complicated by oth cord comp, fetus 4 (O6989X4)","Labor and delivery complicated by oth cord comp, fetus 4",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6989X5,"Labor and delivery complicated by oth cord comp, fetus 5 (O6989X5)","Labor and delivery complicated by oth cord comp, fetus 5",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O6989X9,"Labor and delivery complicated by oth cord comp, oth (O6989X9)","Labor and delivery complicated by oth cord comp, oth",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O699XX0,"Labor and delivery complicated by cord comp, unsp, unsp (O699XX0)","Labor and delivery complicated by cord comp, unsp, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O699XX1,"Labor and delivery complicated by cord comp, unsp, fetus 1 (O699XX1)","Labor and delivery complicated by cord comp, unsp, fetus 1",,Diagnosis,N/A,,,,
